Timestamp,ppgRed 
1684327363437,4898756 
1684327363446,4898692 
1684327363457,4898536 
1684327363466,4898295 
1684327363478,4897673 
1684327363486,4896886 
1684327363496,4896435 
1684327363508,4896084 
1684327363517,4896243 
1684327363526,4896459 
1684327363536,4896736 
1684327363546,4896531 
1684327363557,4896629 
1684327363566,4896487 
1684327363576,4895695 
1684327363586,4895240 
1684327363596,4894909 
1684327363606,4894494 
1684327363617,4894061 
1684327363626,4893798 
1684327363637,4893614 
1684327363646,4893806 
1684327363656,4894030 
1684327363666,4894198 
1684327363677,4894568 
1684327363686,4895111 
1684327363697,4895413 
1684327363706,4895551 
1684327363717,4895930 
1684327363726,4896285 
1684327363736,4895864 
1684327363746,4895912 
1684327363757,4895948 
1684327363766,4895995 
1684327363776,4895902 
1684327363786,4896077 
1684327363797,4896509 
1684327363806,4897111 
1684327363817,4897258 
1684327363826,4897436 
1684327363836,4897731 
1684327363846,4898242 
1684327363856,4898439 
1684327363866,4898395 
1684327363877,4898232 
1684327363886,4897978 
1684327363896,4898159 
1684327363906,4898715 
1684327363918,4899745 
1684327363926,4900643 
1684327363936,4901529 
1684327363946,4901978 
1684327363958,4902268 
1684327363966,4902475 
1684327363978,4902572 
1684327363986,4902700 
1684327363998,4902672 
1684327364006,4902753 
1684327364019,4903069 
1684327364026,4903476 
1684327364037,4904178 
1684327364046,4904990 
1684327364057,4905496 
1684327364066,4906247 
1684327364078,4906718 
1684327364086,4907165 
1684327364097,4907788 
1684327364106,4908647 
1684327364118,4909115 
1684327364126,4910196 
1684327364137,4911155 
1684327364146,4911775 
1684327364157,4913012 
1684327364166,4913886 
1684327364177,4914877 
1684327364186,4915737 
1684327364197,4916464 
1684327364206,4916565 
1684327364218,4916400 
1684327364226,4916193 
1684327364238,4915874 
1684327364246,4915570 
1684327364258,4915369 
1684327364266,4915690 
1684327364277,4916033 
1684327364286,4916755 
1684327364297,4917531 
1684327364307,4917541 
1684327364318,4917679 
1684327364327,4917403 
1684327364337,4917090 
1684327364346,4916964 
1684327364358,4916529 
1684327364366,4916355 
1684327364378,4916130 
1684327364386,4915759 
1684327364397,4915437 
1684327364407,4915357 
1684327364417,4915652 
1684327364427,4915878 
1684327364437,4916562 
1684327364447,4916836 
1684327364457,4916790 
1684327364467,4916832 
1684327364477,4916845 
1684327364487,4916793 
1684327364497,4916780 
1684327364507,4916528 
1684327364518,4916876 
1684327364527,4917051 
1684327364537,4917661 
1684327364547,4918024 
1684327364557,4918855 
1684327364567,4919116 
1684327364577,4919706 
1684327364587,4919817 
1684327364598,4919827 
1684327364607,4919588 
1684327364618,4919388 
1684327364627,4919470 
1684327364637,4919738 
1684327364647,4920087 
1684327364657,4920310 
1684327364667,4920629 
1684327364677,4921004 
1684327364687,4921254 
1684327364697,4921401 
1684327364707,4921445 
1684327364718,4921345 
1684327364727,4920845 
1684327364737,4920659 
1684327364747,4920565 
1684327364757,4920462 
1684327364767,4920370 
1684327364777,4920478 
1684327364787,4920572 
1684327364797,4920628 
1684327364807,4920604 
1684327364818,4920333 
1684327364827,4920703 
1684327364838,4920727 
1684327364847,4920519 
1684327364857,4920313 
1684327364867,4920010 
1684327364877,4919837 
1684327364887,4920238 
1684327364897,4920923 
1684327364907,4921623 
1684327364918,4922117 
1684327364927,4922356 
1684327364937,4922324 
1684327364947,4921806 
1684327364957,4921312 
1684327364967,4920883 
1684327364977,4920666 
1684327364987,4920937 
1684327364998,4921039 
1684327365007,4921132 
1684327365018,4921261 
1684327365027,4921260 
1684327365037,4921204 
1684327365047,4921339 
1684327365057,4921594 
1684327365067,4921940 
1684327365077,4922213 
1684327365087,4922203 
1684327365097,4922105 
1684327365107,4921757 
1684327365119,4921532 
1684327365127,4921288 
1684327365137,4920966 
1684327365147,4921433 
1684327365158,4921638 
1684327365167,4921947 
1684327365177,4922066 
1684327365187,4922028 
1684327365197,4922191 
1684327365207,4922098 
1684327365218,4922283 
1684327365227,4922235 
1684327365238,4922460 
1684327365247,4922508 
1684327365257,4922711 
1684327365267,4922649 
1684327365277,4922503 
1684327365287,4922456 
1684327365297,4922287 
1684327365307,4921916 
1684327365318,4922030 
1684327365327,4922285 
1684327365337,4922389 
1684327365347,4922420 
1684327365358,4922213 
1684327365367,4922160 
1684327365377,4921966 
1684327365387,4921783 
1684327365397,4922022 
1684327365407,4921634 
1684327365418,4921618 
1684327365427,4921236 
1684327365437,4921020 
1684327365447,4921124 
1684327365457,4921163 
1684327365467,4921017 
1684327365478,4921116 
1684327365487,4920438 
1684327365497,4920192 
1684327365507,4920196 
1684327365518,4920064 
1684327365527,4919913 
1684327365537,4919989 
1684327365547,4919993 
1684327365558,4920017 
1684327365567,4920021 
1684327365577,4919703 
1684327365587,4919477 
1684327365598,4919166 
1684327365607,4918921 
1684327365619,4919016 
1684327365627,4919139 
1684327365638,4919290 
1684327365647,4919268 
1684327365658,4919257 
1684327365667,4918929 
1684327365678,4918795 
1684327365688,4918444 
1684327365698,4918522 
1684327365708,4918902 
1684327365719,4919019 
1684327365728,4919254 
1684327365738,4919217 
1684327365747,4918768 
1684327365758,4918463 
1684327365767,4917972 
1684327365778,4917929 
1684327365787,4917770 
1684327365798,4917460 
1684327365808,4917649 
1684327365818,4917833 
1684327365828,4917830 
1684327365838,4918030 
1684327365847,4918218 
1684327365858,4918178 
1684327365868,4917944 
1684327365878,4917787 
1684327365888,4917687 
1684327365898,4917702 
1684327365908,4917989 
1684327365918,4918189 
1684327365928,4918416 
1684327365938,4918420 
1684327365948,4918418 
1684327365958,4918189 
1684327365968,4918038 
1684327365978,4918067 
1684327365988,4917587 
1684327365998,4917112 
1684327366007,4916826 
1684327366019,4916757 
1684327366027,4916691 
1684327366039,4916874 
1684327366048,4916757 
1684327366058,4916439 
1684327366068,4916066 
1684327366078,4915607 
1684327366087,4915111 
1684327366098,4914949 
1684327366107,4914556 
1684327366119,4914555 
1684327366128,4914132 
1684327366138,4913643 
1684327366148,4913374 
1684327366158,4913225 
1684327366171,4913213 
1684327366178,4913059 
1684327366188,4913126 
1684327366198,4913168 
1684327366208,4913149 
1684327366218,4912875 
1684327366228,4912328 
1684327366238,4911880 
1684327366249,4911693 
1684327366258,4911676 
1684327366268,4911620 
1684327366278,4911786 
1684327366288,4911445 
1684327366298,4911098 
1684327366308,4911202 
1684327366319,4911270 
1684327366328,4911405 
1684327366338,4911402 
1684327366348,4911262 
1684327366358,4911056 
1684327366368,4910672 
1684327366378,4910321 
1684327366388,4910340 
1684327366398,4910091 
1684327366409,4909953 
1684327366419,4909566 
1684327366428,4909320 
1684327366438,4909219 
1684327366449,4909647 
1684327366458,4909985 
1684327366468,4910167 
1684327366478,4910041 
1684327366488,4909728 
1684327366498,4909564 
1684327366508,4909162 
1684327366519,4908811 
1684327366528,4909069 
1684327366538,4909090 
1684327366548,4909355 
1684327366558,4909519 
1684327366568,4909629 
1684327366578,4910043 
1684327366588,4910078 
1684327366599,4909761 
1684327366608,4909849 
1684327366619,4909225 
1684327366628,4909206 
1684327366638,4909236 
1684327366648,4909463 
1684327366658,4909897 
1684327366669,4910205 
1684327366679,4910236 
1684327366688,4909947 
1684327366698,4909851 
1684327366708,4909767 
1684327366719,4909636 
1684327366728,4909661 
1684327366738,4909897 
1684327366748,4909538 
1684327366758,4909966 
1684327366768,4910474 
1684327366778,4910982 
1684327366788,4911411 
1684327366798,4911928 
1684327366808,4912105 
1684327366819,4911984 
1684327366829,4912108 
1684327366839,4911900 
1684327366848,4911973 
1684327366858,4912125 
1684327366868,4911868 
1684327366878,4912389 
1684327366889,4912665 
1684327366898,4913232 
1684327366908,4913791 
1684327366920,4914306 
1684327366928,4914559 
1684327366939,4914744 
1684327366948,4914945 
1684327366959,4914928 
1684327366968,4914746 
1684327366978,4914512 
1684327366990,4914564 
1684327366999,4915138 
1684327367009,4915413 
1684327367019,4915749 
1684327367028,4915851 
1684327367039,4915531 
1684327367048,4915497 
1684327367058,4915829 
1684327367069,4916225 
1684327367079,4916903 
1684327367088,4918049 
1684327367099,4918808 
1684327367108,4919420 
1684327367119,4919687 
1684327367128,4919285 
1684327367138,4918888 
1684327367149,4918770 
1684327367159,4918689 
1684327367168,4919454 
1684327367178,4920708 
1684327367189,4921864 
1684327367199,4922463 
1684327367208,4922460 
1684327367220,4921853 
1684327367228,4921091 
1684327367239,4920861 
1684327367248,4920842 
1684327367259,4921698 
1684327367268,4922805 
1684327367279,4923631 
1684327367288,4925122 
1684327367299,4926088 
1684327367308,4926612 
1684327367320,4925885 
1684327367328,4924324 
1684327367339,4922667 
1684327367349,4921216 
1684327367359,4920200 
1684327367368,4919441 
1684327367379,4918882 
1684327367389,4917917 
1684327367399,4916851 
1684327367408,4915966 
1684327367419,4915339 
1684327367428,4914370 
1684327367439,4913734 
1684327367448,4913047 
1684327367459,4912300 
1684327367469,4911272 
1684327367479,4910150 
1684327367489,4909028 
1684327367499,4907550 
1684327367509,4906137 
1684327367520,4904803 
1684327367528,4903673 
1684327367539,4902673 
1684327367548,4901563 
1684327367559,4900792 
1684327367569,4900822 
1684327367579,4901303 
1684327367589,4901623 
1684327367599,4901955 
1684327367609,4901288 
1684327367620,4900017 
1684327367629,4898711 
1684327367639,4897186 
1684327367649,4896236 
1684327367659,4895266 
1684327367669,4895029 
1684327367679,4894481 
1684327367689,4894019 
1684327367699,4893387 
1684327367709,4892923 
1684327367720,4892623 
1684327367729,4892427 
1684327367739,4892551 
1684327367749,4892544 
1684327367759,4892310 
1684327367769,4891684 
1684327367779,4890361 
1684327367789,4889230 
1684327367799,4888162 
1684327367809,4887332 
1684327367820,4887070 
1684327367829,4886656 
1684327367839,4886441 
1684327367849,4886318 
1684327367859,4886429 
1684327367869,4886255 
1684327367881,4886581 
1684327367889,4886451 
1684327367899,4885999 
1684327367912,4885791 
1684327367920,4885363 
1684327367929,4884803 
1684327367939,4884158 
1684327367949,4883332 
1684327367959,4883117 
1684327367969,4883156 
1684327367979,4883531 
1684327367989,4883782 
1684327367999,4883831 
1684327368009,4883873 
1684327368020,4883670 
1684327368029,4883244 
1684327368039,4883212 
1684327368049,4882793 
1684327368059,4882421 
1684327368069,4882336 
1684327368080,4882129 
1684327368089,4882029 
1684327368099,4881747 
1684327368109,4881272 
1684327368120,4881007 
1684327368129,4880345 
1684327368139,4880361 
1684327368149,4880326 
1684327368159,4880549 
1684327368169,4881044 
1684327368179,4881052 
1684327368189,4880673 
1684327368199,4879675 
1684327368209,4879456 
1684327368220,4879105 
1684327368229,4879172 
1684327368240,4879375 
1684327368249,4879902 
1684327368259,4879704 
1684327368269,4879828 
1684327368280,4879868 
1684327368289,4879716 
1684327368300,4880137 
1684327368309,4880467 
1684327368322,4880979 
1684327368329,4881425 
1684327368339,4881482 
1684327368349,4881809 
1684327368360,4882101 
1684327368369,4882329 
1684327368379,4882795 
1684327368389,4883496 
1684327368399,4884414 
1684327368409,4885264 
1684327368424,4886117 
1684327368429,4886830 
1684327368440,4887035 
1684327368449,4886890 
1684327368461,4886789 
1684327368469,4886641 
1684327368481,4887081 
1684327368489,4887756 
1684327368499,4888800 
1684327368509,4889806 
1684327368520,4890403 
1684327368529,4890835 
1684327368539,4891267 
1684327368549,4891514 
1684327368561,4891792 
1684327368569,4892235 
1684327368579,4892922 
1684327368589,4893575 
1684327368600,4894388 
1684327368609,4894641 
1684327368620,4894452 
1684327368629,4894515 
1684327368640,4894039 
1684327368649,4893862 
1684327368660,4893894 
1684327368669,4894334 
1684327368680,4894847 
1684327368690,4895787 
1684327368699,4896671 
1684327368709,4897733 
1684327368721,4898114 
1684327368729,4898774 
1684327368740,4899090 
1684327368749,4898722 
1684327368760,4898533 
1684327368769,4898354 
1684327368780,4898335 
1684327368789,4898225 
1684327368800,4898247 
1684327368809,4897926 
1684327368820,4897651 
1684327368829,4897253 
1684327368840,4896698 
1684327368849,4896284 
1684327368860,4896157 
1684327368869,4896125 
1684327368880,4896218 
1684327368889,4896283 
1684327368900,4895915 
1684327368909,4895827 
1684327368921,4895445 
1684327368930,4895316 
1684327368940,4895387 
1684327368949,4895470 
1684327368961,4895705 
1684327368970,4895892 
1684327368980,4896388 
1684327368989,4896724 
1684327369000,4896816 
1684327369010,4896491 
1684327369021,4896364 
1684327369029,4896150 
1684327369040,4895916 
1684327369050,4895803 
1684327369060,4895665 
1684327369070,4895555 
1684327369081,4895384 
1684327369090,4895517 
1684327369100,4895557 
1684327369110,4895730 
1684327369122,4895788 
1684327369130,4895998 
1684327369141,4895978 
1684327369150,4896245 
1684327369160,4896688 
1684327369170,4896737 
1684327369181,4897139 
1684327369190,4897176 
1684327369200,4897207 
1684327369210,4897577 
1684327369220,4897737 
1684327369230,4898378 
1684327369243,4898607 
1684327369250,4899362 
1684327369260,4899931 
1684327369270,4900174 
1684327369280,4900083 
1684327369290,4900238 
1684327369301,4900086 
1684327369310,4900057 
1684327369321,4900112 
1684327369330,4900755 
1684327369340,4900861 
1684327369350,4901399 
1684327369360,4901688 
1684327369370,4901604 
1684327369381,4901518 
1684327369390,4901291 
1684327369400,4901140 
1684327369410,4901277 
1684327369422,4901279 
1684327369430,4901199 
1684327369440,4901122 
1684327369450,4901098 
1684327369460,4901087 
1684327369470,4900971 
1684327369481,4900985 
1684327369490,4900824 
1684327369500,4900818 
1684327369510,4900852 
1684327369522,4900600 
1684327369530,4900481 
1684327369541,4900443 
1684327369550,4900785 
1684327369560,4900996 
1684327369570,4901392 
1684327369580,4901434 
1684327369590,4901278 
1684327369600,4901346 
1684327369610,4901207 
1684327369621,4900904 
1684327369630,4901306 
1684327369642,4901343 
1684327369650,4901615 
1684327369660,4902026 
1684327369670,4902378 
1684327369680,4902362 
1684327369690,4902414 
1684327369700,4902330 
1684327369710,4902322 
1684327369721,4902091 
1684327369730,4902169 
1684327369740,4902123 
1684327369750,4902342 
1684327369760,4902996 
1684327369770,4903345 
1684327369781,4903278 
1684327369790,4903483 
1684327369801,4903348 
1684327369810,4903039 
1684327369821,4902525 
1684327369830,4902442 
1684327369840,4902340 
1684327369850,4902664 
1684327369860,4902734 
1684327369870,4902572 
1684327369881,4902434 
1684327369890,4902363 
1684327369900,4902011 
1684327369910,4901769 
1684327369921,4902073 
1684327369930,4902440 
1684327369940,4902823 
1684327369950,4903604 
1684327369961,4903830 
1684327369970,4904424 
1684327369981,4904632 
1684327369990,4904791 
1684327370001,4904927 
1684327370010,4905129 
1684327370021,4905398 
1684327370030,4905703 
1684327370041,4906536 
1684327370050,4907042 
1684327370062,4907749 
1684327370070,4908149 
1684327370080,4908045 
1684327370090,4908069 
1684327370101,4907928 
1684327370110,4907802 
1684327370121,4907841 
1684327370130,4907984 
1684327370141,4908155 
1684327370150,4908510 
1684327370161,4909083 
1684327370170,4909503 
1684327370180,4909919 
1684327370190,4910037 
1684327370201,4910101 
1684327370210,4910248 
1684327370221,4910231 
1684327370230,4910585 
1684327370241,4910562 
1684327370250,4910793 
1684327370261,4910998 
1684327370270,4911323 
1684327370281,4911504 
1684327370290,4911890 
